time,PM10,PM2.5,CO,NO2,O3
2025-10-02 18:00:00,43.9,41.4,2010.0,70.5,39.0
2025-10-02 19:00:00,74.0,71.5,2581.0,99.8,6.0
2025-10-02 20:00:00,96.9,94.3,2769.0,99.6,4.0
2025-10-02 21:00:00,123.9,121.5,2727.0,99.2,2.0
2025-10-02 22:00:00,144.4,141.6,2487.0,98.0,0.0
2025-10-02 23:00:00,160.2,157.4,1926.0,95.5,0.0
2025-10-03 00:00:00,177.4,175.1,1167.0,92.2,0.0
2025-10-03 01:00:00,192.8,190.5,613.0,89.1,0.0
2025-10-03 02:00:00,183.0,180.7,432.0,85.9,0.0
2025-10-03 03:00:00,160.7,158.3,454.0,82.9,0.0
2025-10-03 04:00:00,152.7,150.4,577.0,81.4,0.0
2025-10-03 05:00:00,156.0,153.7,867.0,85.4,11.0
2025-10-03 06:00:00,165.3,162.1,1257.0,90.9,29.0
2025-10-03 07:00:00,139.7,134.1,1438.0,84.7,61.0
2025-10-03 08:00:00,71.2,68.2,1189.0,65.1,109.0
2025-10-03 09:00:00,58.8,57.7,732.0,38.1,176.0
2025-10-03 10:00:00,58.4,57.6,426.0,17.5,230.0
2025-10-03 11:00:00,57.5,56.7,458.0,9.5,260.0
2025-10-03 12:00:00,54.8,54.1,641.0,7.9,278.0
2025-10-03 13:00:00,53.6,53.0,771.0,8.2,284.0
2025-10-03 14:00:00,52.0,51.5,732.0,6.6,278.0
2025-10-03 15:00:00,50.5,50.1,641.0,6.8,261.0
2025-10-03 16:00:00,51.8,51.2,644.0,15.3,231.0
2025-10-03 17:00:00,63.1,62.4,857.0,40.7,178.0
2025-10-03 18:00:00,90.3,89.6,1165.0,74.4,113.0
2025-10-03 19:00:00,99.0,98.5,1368.0,78.5,68.0
2025-10-03 20:00:00,111.3,110.8,1358.0,75.8,62.0
2025-10-03 21:00:00,108.0,107.6,1243.0,71.9,54.0
2025-10-03 22:00:00,98.7,98.3,1151.0,67.2,47.0
2025-10-03 23:00:00,90.1,89.4,1155.0,60.7,43.0
2025-10-04 00:00:00,79.9,79.2,1183.0,53.5,40.0
2025-10-04 01:00:00,74.5,72.6,1141.0,49.4,35.0
2025-10-04 02:00:00,76.6,74.5,907.0,51.5,25.0
2025-10-04 03:00:00,82.9,80.6,604.0,56.7,12.0
2025-10-04 04:00:00,88.7,86.1,508.0,59.2,8.0
2025-10-04 05:00:00,97.8,95.2,861.0,56.3,16.0
2025-10-04 06:00:00,114.8,112.0,1421.0,50.7,31.0
2025-10-04 07:00:00,68.0,64.7,1740.0,46.8,47.0
2025-10-04 08:00:00,43.5,39.7,1571.0,39.5,70.0
2025-10-04 09:00:00,34.6,30.6,1160.0,29.4,103.0
2025-10-04 10:00:00,28.6,25.8,801.0,20.7,132.0
2025-10-04 11:00:00,25.3,23.2,580.0,14.8,155.0
2025-10-04 12:00:00,22.6,21.3,409.0,10.4,174.0
2025-10-04 13:00:00,21.9,20.4,320.0,8.0,182.0
2025-10-04 14:00:00,22.1,20.1,352.0,6.3,176.0
2025-10-04 15:00:00,21.8,19.6,466.0,6.4,159.0
2025-10-04 16:00:00,22.3,20.0,568.0,12.8,134.0
2025-10-04 17:00:00,27.1,24.6,622.0,30.9,97.0
2025-10-04 18:00:00,46.3,43.5,666.0,55.1,53.0
2025-10-04 19:00:00,55.9,53.4,718.0,74.9,19.0
2025-10-04 20:00:00,69.6,67.1,781.0,76.4,13.0
2025-10-04 21:00:00,82.9,80.6,852.0,78.3,6.0
2025-10-04 22:00:00,91.5,89.2,943.0,79.0,0.0
2025-10-04 23:00:00,97.8,95.5,1081.0,77.4,0.0
2025-10-05 00:00:00,105.0,102.7,1238.0,74.6,0.0
2025-10-05 01:00:00,114.6,112.2,1345.0,72.4,0.0
2025-10-05 02:00:00,121.5,119.2,1359.0,71.4,0.0
2025-10-05 03:00:00,124.8,122.0,1323.0,71.1,0.0
2025-10-05 04:00:00,123.9,121.5,1298.0,71.5,0.0
2025-10-05 05:00:00,131.8,129.5,1348.0,75.6,14.0
2025-10-05 06:00:00,155.1,151.8,1410.0,80.5,35.0
2025-10-05 07:00:00,89.4,86.1,1356.0,69.6,77.0
2025-10-05 08:00:00,28.2,27.2,1066.0,51.7,98.0
2025-10-05 09:00:00,18.7,18.2,659.0,26.9,128.0
2025-10-05 10:00:00,16.3,15.4,365.0,8.6,147.0
2025-10-05 11:00:00,15.4,14.2,294.0,2.8,148.0
2025-10-05 12:00:00,15.1,13.6,337.0,3.5,139.0
2025-10-05 13:00:00,14.9,13.2,391.0,5.0,128.0
2025-10-05 14:00:00,15.5,13.4,433.0,5.3,119.0
2025-10-05 15:00:00,15.4,13.3,488.0,6.5,109.0
2025-10-05 16:00:00,16.1,14.0,527.0,9.6,97.0
2025-10-05 17:00:00,18.3,16.1,514.0,16.1,82.0
2025-10-05 18:00:00,24.8,23.0,485.0,24.6,65.0
2025-10-05 19:00:00,35.2,33.2,521.0,40.0,41.0
2025-10-05 20:00:00,42.0,40.2,710.0,45.6,33.0
2025-10-05 21:00:00,50.6,48.7,964.0,53.3,22.0
2025-10-05 22:00:00,59.8,57.7,1101.0,59.3,13.0
2025-10-05 23:00:00,68.0,65.7,1007.0,62.8,8.0
2025-10-06 00:00:00,72.9,70.5,796.0,64.5,6.0
2025-10-06 01:00:00,76.1,73.6,626.0,63.2,7.0
2025-10-06 02:00:00,66.1,63.8,551.0,56.7,11.0
2025-10-06 03:00:00,56.1,54.0,517.0,47.0,19.0
2025-10-06 04:00:00,51.9,49.8,517.0,39.2,28.0
2025-10-06 05:00:00,54.6,52.3,579.0,36.1,38.0
2025-10-06 06:00:00,66.8,64.3,676.0,34.7,50.0
2025-10-06 07:00:00,49.9,46.9,717.0,37.2,61.0
2025-10-06 08:00:00,26.4,25.3,642.0,29.1,87.0
2025-10-06 09:00:00,20.7,20.1,510.0,17.8,122.0
2025-10-06 10:00:00,18.2,17.6,413.0,9.2,147.0
2025-10-06 11:00:00,16.1,15.5,382.0,5.8,152.0
2025-10-06 12:00:00,14.2,13.6,385.0,5.0,147.0
2025-10-06 13:00:00,13.0,12.3,414.0,5.2,139.0
2025-10-06 14:00:00,12.3,11.6,486.0,5.5,131.0
2025-10-06 15:00:00,12.2,11.5,583.0,6.7,121.0
2025-10-06 16:00:00,12.7,11.9,650.0,9.8,109.0
2025-10-06 17:00:00,15.4,14.9,640.0,16.0,96.0
2025-10-06 18:00:00,23.1,22.5,600.0,24.1,81.0
2025-10-06 19:00:00,27.6,27.1,609.0,28.1,67.0
2025-10-06 20:00:00,28.5,28.0,747.0,29.5,62.0
2025-10-06 21:00:00,31.8,31.0,935.0,31.3,54.0
2025-10-06 22:00:00,35.9,34.8,1019.0,32.0,49.0
2025-10-06 23:00:00,36.4,35.3,896.0,30.7,47.0
2025-10-07 00:00:00,36.4,35.2,668.0,28.3,48.0
2025-10-07 01:00:00,37.5,36.2,492.0,26.4,48.0
2025-10-07 02:00:00,38.5,37.4,392.0,25.3,47.0
2025-10-07 03:00:00,38.9,37.8,343.0,24.7,47.0
2025-10-07 04:00:00,40.0,39.1,428.0,25.6,49.0
2025-10-07 05:00:00,45.3,44.2,802.0,30.0,52.0
2025-10-07 06:00:00,58.7,57.0,1311.0,35.7,59.0
2025-10-07 07:00:00,54.1,52.5,1574.0,31.9,81.0
2025-10-07 08:00:00,34.7,33.8,1347.0,25.7,112.0
2025-10-07 09:00:00,29.7,28.8,874.0,17.0,155.0
2025-10-07 10:00:00,27.7,26.8,507.0,10.4,189.0
2025-10-07 11:00:00,25.6,24.7,390.0,7.5,205.0
2025-10-07 12:00:00,23.6,22.8,379.0,6.5,211.0
2025-10-07 13:00:00,22.4,21.7,392.0,6.7,212.0
2025-10-07 14:00:00,21.5,21.0,409.0,7.1,210.0
2025-10-07 15:00:00,21.8,21.2,450.0,8.5,203.0
2025-10-07 16:00:00,22.5,21.9,498.0,13.1,185.0
2025-10-07 17:00:00,24.4,23.8,554.0,22.9,149.0
2025-10-07 18:00:00,36.0,35.2,617.0,35.7,103.0
2025-10-07 19:00:00,74.0,71.5,668.0,67.2,57.0
2025-10-07 20:00:00,84.1,80.8,692.0,77.0,40.0
2025-10-07 21:00:00,97.8,94.1,704.0,90.4,18.0
2025-10-07 22:00:00,106.4,102.9,732.0,99.8,1.0
2025-10-07 23:00:00,120.6,117.1,803.0,101.6,0.0
2025-10-08 00:00:00,138.8,135.0,890.0,99.4,0.0
2025-10-08 01:00:00,151.8,148.5,944.0,96.6,0.0
2025-10-08 02:00:00,160.7,157.4,919.0,94.7,0.0
2025-10-08 03:00:00,155.5,151.8,861.0,92.2,0.0
2025-10-08 04:00:00,149.0,145.8,860.0,87.9,0.0
2025-10-08 05:00:00,146.2,142.5,994.0,81.6,10.0
2025-10-08 06:00:00,149.9,146.2,1185.0,73.6,25.0
2025-10-08 07:00:00,98.5,94.1,1290.0,71.4,48.0
2025-10-08 08:00:00,56.0,50.5,1231.0,57.2,73.0
2025-10-08 09:00:00,39.2,35.2,1087.0,37.4,108.0
2025-10-08 10:00:00,28.3,25.5,946.0,21.6,138.0
2025-10-08 11:00:00,21.9,19.8,829.0,13.4,157.0
2025-10-08 12:00:00,17.9,16.1,715.0,9.1,169.0
2025-10-08 13:00:00,17.1,15.4,636.0,7.0,177.0
2025-10-08 14:00:00,18.2,16.4,615.0,6.0,181.0
2025-10-08 15:00:00,20.1,18.0,629.0,7.3,179.0
2025-10-08 16:00:00,22.5,20.3,639.0,12.4,168.0
2025-10-08 17:00:00,28.3,25.7,628.0,23.6,141.0
2025-10-08 18:00:00,42.0,39.1,613.0,38.5,105.0
2025-10-08 19:00:00,67.3,64.3,612.0,52.9,76.0
2025-10-08 20:00:00,77.5,74.5,639.0,59.1,59.0
2025-10-08 21:00:00,85.7,82.4,680.0,67.6,36.0
2025-10-08 22:00:00,92.0,88.5,704.0,74.0,17.0
2025-10-08 23:00:00,95.7,92.4,700.0,76.8,8.0
2025-10-09 00:00:00,101.5,98.0,679.0,77.5,4.0
2025-10-09 01:00:00,109.4,106.2,645.0,76.4,1.0
2025-10-09 02:00:00,109.7,106.4,539.0,72.6,0.0
2025-10-09 03:00:00,109.4,106.2,419.0,67.0,0.0
2025-10-09 04:00:00,108.5,105.2,471.0,62.9,0.0
2025-10-09 05:00:00,123.9,120.6,904.0,63.4,7.0
2025-10-09 06:00:00,127.1,123.4,1508.0,65.5,19.0
2025-10-09 07:00:00,94.5,90.3,1835.0,59.7,53.0
2025-10-09 08:00:00,48.7,43.9,1612.0,48.4,79.0
2025-10-09 09:00:00,37.6,33.5,1111.0,32.8,117.0
2025-10-09 10:00:00,29.8,26.8,705.0,20.1,149.0
2025-10-09 11:00:00,26.5,24.2,533.0,13.3,174.0
2025-10-09 12:00:00,24.3,22.5,456.0,9.4,193.0
2025-10-09 13:00:00,22.5,21.0,427.0,7.4,202.0
2025-10-09 14:00:00,21.7,19.9,433.0,6.5,195.0
2025-10-09 15:00:00,21.3,19.2,487.0,7.5,177.0
2025-10-09 16:00:00,21.4,19.0,586.0,11.1,154.0
2025-10-09 17:00:00,25.0,22.4,779.0,18.8,125.0
2025-10-09 18:00:00,34.6,31.8,1016.0,29.1,92.0
2025-10-09 19:00:00,43.5,40.2,1150.0,35.2,63.0
2025-10-09 20:00:00,51.1,47.8,1077.0,42.2,50.0
2025-10-09 21:00:00,61.9,58.8,900.0,51.9,32.0
2025-10-09 22:00:00,70.3,67.3,781.0,58.9,18.0
2025-10-09 23:00:00,78.9,75.7,799.0,60.3,12.0
2025-10-10 00:00:00,87.5,84.3,876.0,59.1,11.0
2025-10-10 01:00:00,83.1,80.1,939.0,58.6,9.0
2025-10-10 02:00:00,86.8,83.6,938.0,61.0,4.0
2025-10-10 03:00:00,101.5,98.3,923.0,64.1,0.0
2025-10-10 04:00:00,109.2,106.4,969.0,65.0,0.0
2025-10-10 05:00:00,106.9,104.3,1168.0,62.5,10.0
2025-10-10 06:00:00,129.5,126.7,1427.0,57.7,26.0
2025-10-10 07:00:00,56.6,53.2,1549.0,44.3,51.0
2025-10-10 08:00:00,33.6,31.3,1415.0,35.8,82.0
2025-10-10 09:00:00,27.5,25.3,1142.0,24.0,124.0
